Timestamp,Target IP,Hop Number,Hop IP,Latency,City,Region,Country
2024-11-08 00:40:17,64.15.112.0,2,172.22.1.1,2.2,,,
2024-11-08 00:40:17,64.15.112.0,4,172.21.18.154,20.3,,,
2024-11-08 00:40:17,64.15.112.0,5,213.144.168.20,21.0,Paris,Île-de-France,FR
2024-11-08 00:40:17,64.15.112.0,6,149.3.183.83,28.0,London,England,GB
2024-11-08 00:40:17,64.15.112.0,7,195.22.209.223,32.7,London,England,GB
2024-11-08 00:40:17,216.73.80.0,4,172.21.18.154,17.6,,,
2024-11-08 00:40:17,216.73.80.0,7,142.251.49.130,17.6,Paris,Île-de-France,FR
2024-11-08 00:40:17,216.73.80.0,8,192.178.81.162,19.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,216.73.80.0,10,192.178.81.40,97.4,Reston,Virginia,US
2024-11-08 00:40:17,216.73.80.0,11,192.178.81.143,103.5,Charlotte,North Carolina,US
2024-11-08 00:40:17,216.73.80.0,12,142.251.254.56,109.5,Atlanta,Georgia,US
2024-11-08 00:40:17,216.73.80.0,13,142.251.67.139,124.4,Dallas,Texas,US
2024-11-08 00:40:17,216.73.80.0,14,142.251.70.198,125.6,Dallas,Texas,US
2024-11-08 00:40:17,216.73.80.0,15,108.170.228.100,127.8,Dallas,Texas,US
2024-11-08 00:40:17,216.73.80.0,16,216.239.59.73,125.9,Dallas,Texas,US
2024-11-08 00:40:17,216.73.80.0,17,172.253.78.58,128.3,Dallas,Texas,US
2024-11-08 00:40:17,208.65.152.0,4,172.21.18.154,29.1,,,
2024-11-08 00:40:17,208.65.152.0,7,216.239.48.44,18.5,Paris,Île-de-France,FR
2024-11-08 00:40:17,208.117.254.0,1,10.192.146.1,2.6,,,
2024-11-08 00:40:17,208.117.254.0,2,172.22.1.1,2.1,,,
2024-11-08 00:40:17,208.117.254.0,4,172.21.18.154,31.8,,,
2024-11-08 00:40:17,208.117.254.0,7,216.239.48.138,18.6,Paris,Île-de-France,FR
2024-11-08 00:40:17,208.117.254.0,8,108.170.255.238,18.2,Paris,Île-de-France,FR
2024-11-08 00:40:17,208.117.254.0,10,216.239.43.186,93.0,Paris,Île-de-France,FR
2024-11-08 00:40:17,208.117.254.0,11,192.178.81.229,107.6,Ashburn,Virginia,US
2024-11-08 00:40:17,208.117.254.0,12,192.178.73.8,116.2,Chicago,Illinois,US
2024-11-08 00:40:17,208.117.254.0,13,172.253.77.129,118.9,Council Bluffs,Iowa,US
2024-11-08 00:40:17,208.117.254.0,14,108.170.252.161,128.3,Omaha,Nebraska,US
2024-11-08 00:40:17,208.117.254.0,15,172.253.51.123,126.3,Denver,Colorado,US
2024-11-08 00:40:17,208.117.254.0,16,192.178.97.153,130.3,Denver,Colorado,US
2024-11-08 00:40:17,208.117.254.0,17,74.125.242.224,126.7,Denver,Colorado,US
2024-11-08 00:40:17,208.117.254.0,19,208.117.254.0,132.7,Denver,Colorado,US
2024-11-08 00:40:17,208.117.251.0,1,10.192.146.1,1.9,,,
2024-11-08 00:40:17,208.117.251.0,2,172.22.1.1,2.3,,,
2024-11-08 00:40:17,208.117.251.0,4,172.21.18.154,17.6,,,
2024-11-08 00:40:17,208.117.251.0,5,213.144.168.20,21.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,208.117.251.0,6,195.22.195.99,100.1,New York City,New York,US
2024-11-08 00:40:17,208.117.251.0,7,195.22.195.51,107.5,New York City,New York,US
2024-11-08 00:40:17,208.117.250.0,4,172.21.18.154,17.6,,,
2024-11-08 00:40:17,208.117.240.0,4,172.21.18.154,17.9,,,
2024-11-08 00:40:17,208.117.240.0,12,185.25.28.214,375.2,Frankfurt am Main,Hesse,DE
2024-11-08 00:40:17,208.117.240.0,13,89.207.228.52,385.4,Amsterdam,North Holland,NL
2024-11-08 00:40:17,208.117.240.0,14,185.25.28.139,383.0,Chicago,Illinois,US
2024-11-08 00:40:17,208.117.240.0,15,185.25.28.127,380.7,San Jose,California,US
2024-11-08 00:40:17,208.117.240.0,16,185.25.29.96,381.7,San Jose,California,US
2024-11-08 00:40:17,208.117.240.0,17,185.25.28.47,375.4,Los Angeles,California,US
2024-11-08 00:40:17,208.117.240.0,18,185.25.30.8,374.5,Los Angeles,California,US
2024-11-08 00:40:17,208.117.238.0,2,172.22.1.1,1.8,,,
2024-11-08 00:40:17,208.117.238.0,4,172.21.18.154,17.2,,,
2024-11-08 00:40:17,208.117.224.0,4,172.21.18.154,36.8,,,
2024-11-08 00:40:17,208.117.224.0,7,142.251.64.128,17.5,Paris,Île-de-France,FR
2024-11-08 00:40:17,208.117.224.0,8,142.250.59.230,18.4,Paris,Île-de-France,FR
2024-11-08 00:40:17,208.117.224.0,9,72.14.238.63,24.9,Paris,Île-de-France,FR
2024-11-08 00:40:17,208.117.224.0,10,192.178.81.40,98.5,Reston,Virginia,US
2024-11-08 00:40:17,208.117.224.0,11,192.178.81.229,107.1,Ashburn,Virginia,US
2024-11-08 00:40:17,208.117.224.0,12,192.178.72.196,116.8,Chicago,Illinois,US
2024-11-08 00:40:17,208.117.224.0,13,172.253.77.129,116.0,Council Bluffs,Iowa,US
2024-11-08 00:40:17,208.117.224.0,14,108.170.252.153,129.1,Denver,Colorado,US
2024-11-08 00:40:17,208.117.224.0,15,172.253.51.123,125.8,Denver,Colorado,US
2024-11-08 00:40:17,208.117.224.0,16,192.178.108.203,127.0,Denver,Colorado,US
2024-11-08 00:40:17,208.117.224.0,17,74.125.242.224,125.4,Denver,Colorado,US
2024-11-08 00:40:17,172.110.32.0,4,172.21.18.154,20.0,,,
2024-11-08 00:40:17,172.110.32.0,7,142.250.234.40,17.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,172.110.32.0,8,192.178.104.28,20.4,Paris,Île-de-France,FR
2024-11-08 00:40:17,172.110.32.0,10,142.251.236.222,26.2,London,England,GB
2024-11-08 00:40:17,172.110.32.0,11,172.253.65.166,96.7,New York City,New York,US
2024-11-08 00:40:17,172.110.32.0,12,142.251.69.0,96.7,New York City,New York,US
2024-11-08 00:40:17,172.110.32.0,13,192.178.106.163,95.1,New York City,New York,US
2024-11-08 00:40:17,172.110.32.0,14,192.178.106.112,94.0,New York City,New York,US
2024-11-08 00:40:17,104.237.190.0,4,172.21.18.154,20.4,,,
2024-11-08 00:40:17,104.237.190.0,12,185.25.28.214,94.7,Frankfurt am Main,Hesse,DE
2024-11-08 00:40:17,104.237.190.0,13,89.207.228.82,95.6,Frankfurt am Main,Hesse,DE
2024-11-08 00:40:17,104.237.190.0,14,89.207.225.16,94.9,Zürich,Zurich,CH
2024-11-08 00:40:17,104.237.189.0,4,172.21.18.154,18.6,,,
2024-11-08 00:40:17,104.237.188.0,4,172.21.18.154,17.2,,,
2024-11-08 00:40:17,104.237.172.0,4,172.21.18.154,18.2,,,
2024-11-08 00:40:17,104.237.172.0,7,142.251.253.34,18.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.172.0,8,108.170.255.168,20.1,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.172.0,9,209.85.251.179,18.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.172.0,10,192.178.81.40,97.6,Reston,Virginia,US
2024-11-08 00:40:17,104.237.172.0,11,192.178.75.106,206.6,Ashburn,Virginia,US
2024-11-08 00:40:17,104.237.172.0,12,142.250.228.15,206.3,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.172.0,13,192.178.84.59,209.4,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.172.0,14,142.251.64.26,210.0,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.171.0,4,172.21.18.154,18.2,,,
2024-11-08 00:40:17,104.237.171.0,7,142.251.64.124,18.2,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.171.0,8,142.250.59.100,18.7,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.171.0,9,108.170.238.162,19.1,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.171.0,10,192.178.81.42,95.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.171.0,11,192.178.75.108,209.8,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.171.0,12,142.250.62.166,206.0,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.171.0,13,142.251.255.13,210.3,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.171.0,14,192.178.84.30,211.0,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.170.0,4,172.21.18.154,19.0,,,
2024-11-08 00:40:17,104.237.170.0,7,108.170.235.14,18.3,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.170.0,8,192.178.96.136,21.4,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.170.0,10,216.239.43.186,92.6,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.170.0,11,192.178.75.108,211.0,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.170.0,12,142.250.62.166,206.3,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.170.0,13,192.178.84.59,210.4,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.170.0,14,192.178.84.30,209.4,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.169.0,2,172.22.1.1,3.4,,,
2024-11-08 00:40:17,104.237.169.0,4,172.21.18.154,26.0,,,
2024-11-08 00:40:17,104.237.169.0,7,216.239.48.44,19.3,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.169.0,8,108.170.255.238,21.6,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.169.0,9,108.170.230.211,28.6,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.169.0,10,192.178.81.42,101.9,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.169.0,11,192.178.75.110,208.8,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.169.0,12,172.253.67.189,211.5,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.169.0,13,192.178.84.181,213.0,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.169.0,14,142.251.53.96,209.5,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.168.0,4,172.21.18.154,20.8,,,
2024-11-08 00:40:17,104.237.168.0,7,142.250.224.196,27.9,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.168.0,8,192.178.96.136,20.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.168.0,9,108.170.238.162,19.9,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.168.0,10,192.178.81.42,98.2,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.168.0,11,192.178.75.106,206.5,Ashburn,Virginia,US
2024-11-08 00:40:17,104.237.168.0,12,142.250.62.166,208.9,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.168.0,13,142.251.255.53,210.3,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.168.0,14,192.178.84.36,209.3,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.167.0,4,172.21.18.154,18.0,,,
2024-11-08 00:40:17,104.237.167.0,7,142.251.253.36,18.0,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.167.0,8,108.170.255.238,18.3,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.167.0,9,108.170.230.211,18.9,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.167.0,10,192.178.81.42,95.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.167.0,11,192.178.75.110,207.5,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.167.0,12,142.250.228.15,206.2,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.167.0,13,142.251.252.159,207.9,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.167.0,14,209.85.244.162,206.7,Osasco,São Paulo,BR
2024-11-08 00:40:17,104.237.164.0,4,172.21.18.154,17.8,,,
2024-11-08 00:40:17,104.237.164.0,7,142.251.253.36,18.5,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.164.0,8,108.170.255.168,17.9,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.164.0,10,108.170.236.36,28.6,London,England,GB
2024-11-08 00:40:17,104.237.164.0,11,192.178.241.152,116.8,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,12,192.178.240.17,115.6,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,13,192.178.106.184,115.2,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,14,104.237.164.65,122.6,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,15,104.237.164.64,124.8,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,16,104.237.164.65,128.4,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,17,104.237.164.64,131.1,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,18,104.237.164.65,135.6,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,19,104.237.164.64,136.7,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,20,104.237.164.65,140.6,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,21,104.237.164.64,145.1,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,22,104.237.164.65,148.1,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,23,104.237.164.64,152.1,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,24,104.237.164.65,153.3,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,25,104.237.164.64,160.5,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,26,104.237.164.65,159.9,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,27,104.237.164.64,162.3,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,28,104.237.164.65,170.6,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,29,104.237.164.64,170.6,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.164.0,30,104.237.164.65,172.7,Lagos,Lagos,NG
2024-11-08 00:40:17,104.237.160.0,1,10.192.146.1,2.4,,,
2024-11-08 00:40:17,104.237.160.0,2,172.22.1.1,2.1,,,
2024-11-08 00:40:17,104.237.160.0,4,172.21.18.154,17.7,,,
2024-11-08 00:40:17,104.237.160.0,7,66.249.94.132,22.0,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.160.0,8,108.170.255.168,18.0,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.160.0,10,216.239.43.186,94.2,Paris,Île-de-France,FR
2024-11-08 00:40:17,104.237.160.0,11,192.178.81.225,129.7,Ashburn,Virginia,US
2024-11-08 00:40:17,104.237.160.0,12,192.178.72.199,117.2,Chicago,Illinois,US
2024-11-08 00:40:17,104.237.160.0,13,172.253.77.129,118.0,Council Bluffs,Iowa,US
2024-11-08 00:40:17,104.237.160.0,14,108.170.252.161,128.1,Omaha,Nebraska,US
2024-11-08 00:40:17,104.237.160.0,15,172.253.51.77,127.2,Denver,Colorado,US
2024-11-08 00:40:17,104.237.160.0,16,192.178.97.21,128.2,Denver,Colorado,US
2024-11-08 00:40:17,104.237.160.0,17,192.178.86.60,125.7,Denver,Colorado,US
2024-11-08 00:40:17,64.233.160.0,4,172.21.18.154,39.5,,,
2024-11-08 00:40:17,64.233.160.0,6,72.14.236.91,18.9,Paris,Île-de-France,FR
2024-11-08 00:40:17,64.233.160.0,7,192.178.104.28,20.5,Paris,Île-de-France,FR
2024-11-08 00:40:17,64.233.160.0,8,209.85.251.179,19.0,Paris,Île-de-France,FR
2024-11-08 00:40:17,64.233.160.0,9,216.239.43.184,94.8,Washington,District of Columbia,US
2024-11-08 00:40:17,64.233.160.0,10,192.178.81.229,108.5,Ashburn,Virginia,US
2024-11-08 00:40:17,64.233.160.0,11,216.239.40.15,128.5,Dallas,Texas,US
2024-11-08 00:40:17,64.233.160.0,12,172.253.74.229,120.7,Tulsa,Oklahoma,US
2024-11-08 00:40:17,64.233.160.0,13,142.250.57.253,121.2,Tulsa,Oklahoma,US
2024-11-08 00:40:17,66.102.0.0,4,172.21.18.154,21.9,,,
2024-11-08 00:40:17,66.102.0.0,6,72.14.236.91,19.2,Paris,Île-de-France,FR
2024-11-08 00:40:17,66.102.0.0,7,108.170.255.164,21.4,Paris,Île-de-France,FR
2024-11-08 00:40:17,66.102.0.0,8,209.85.251.179,21.1,Paris,Île-de-France,FR
2024-11-08 00:40:17,66.102.0.0,9,216.239.43.184,95.2,Washington,District of Columbia,US
2024-11-08 00:40:17,66.102.0.0,10,192.178.75.112,206.8,Vršovice,Ústecký kraj,CZ
2024-11-08 00:40:17,66.102.0.0,11,216.239.54.142,207.0,Osasco,São Paulo,BR
2024-11-08 00:40:17,66.102.0.0,12,192.178.241.203,208.8,Osasco,São Paulo,BR
2024-11-08 00:40:17,66.102.0.0,13,216.239.58.30,205.9,Osasco,São Paulo,BR
2024-11-08 00:40:17,66.249.80.0,4,172.21.18.154,17.0,,,
2024-11-08 00:40:17,66.249.80.0,6,72.14.233.195,18.7,Paris,Île-de-France,FR
2024-11-08 00:40:17,66.249.80.0,7,142.250.59.230,18.1,Paris,Île-de-France,FR
2024-11-08 00:40:17,66.249.80.0,8,108.170.238.162,18.5,Paris,Île-de-France,FR
2024-11-08 00:40:17,66.249.80.0,9,216.239.43.186,93.1,Paris,Île-de-France,FR
2024-11-08 00:40:17,66.249.80.0,10,192.178.81.229,115.1,Ashburn,Virginia,US
2024-11-08 00:40:17,66.249.80.0,11,209.85.250.157,119.9,Chicago,Illinois,US
2024-11-08 00:40:17,66.249.80.0,12,172.253.75.207,120.4,Dallas,Texas,US
2024-11-08 00:40:17,66.249.80.0,13,142.250.58.43,121.0,Dallas,Texas,US
2024-11-08 00:40:17,72.14.192.0,4,172.21.18.154,17.3,,,
2024-11-08 00:40:17,72.14.192.0,6,72.14.236.137,20.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,72.14.192.0,7,142.250.234.41,18.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,74.125.0.0,4,172.21.18.154,18.2,,,
2024-11-08 00:40:17,74.125.0.0,6,72.14.233.77,17.7,Paris,Île-de-France,FR
2024-11-08 00:40:17,74.125.0.0,7,108.170.255.168,18.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,74.125.0.0,8,209.85.251.179,18.8,Paris,Île-de-France,FR
2024-11-08 00:40:17,74.125.0.0,9,142.251.236.222,26.1,London,England,GB
2024-11-08 00:40:17,74.125.0.0,10,172.253.72.147,95.0,New York City,New York,US
2024-11-08 00:40:17,74.125.0.0,11,142.251.69.65,101.5,New York City,New York,US
2024-11-08 00:40:17,74.125.0.0,12,142.250.46.187,110.1,Toronto,Ontario,CA
2024-11-08 00:40:17,74.125.0.0,13,192.178.98.123,113.2,Toronto,Ontario,CA
2024-11-08 00:40:17,173.194.0.0,4,172.21.18.154,17.9,,,
2024-11-08 00:40:17,173.194.0.0,6,72.14.233.195,19.0,Paris,Île-de-France,FR
2024-11-08 00:40:17,173.194.0.0,7,142.250.59.100,18.6,Paris,Île-de-France,FR
2024-11-08 00:40:17,173.194.0.0,9,142.251.67.166,21.3,Paris,Île-de-France,FR
2024-11-08 00:40:17,173.194.0.0,10,172.253.65.168,22.3,Brussels,Brussels Capital,BE
2024-11-08 00:40:17,173.194.0.0,11,192.178.86.9,22.7,Brussels,Brussels Capital,BE
2024-11-08 00:40:17,209.85.128.0,4,172.21.18.154,26.9,,,
2024-11-08 00:40:17,216.58.192.0,1,10.192.146.1,1.9,,,
2024-11-08 00:40:17,216.58.192.0,2,172.22.1.1,2.2,,,
2024-11-08 00:40:17,216.58.192.0,4,172.21.18.154,18.8,,,
2024-11-08 00:40:17,216.58.192.0,6,72.14.233.77,18.1,Paris,Île-de-France,FR
2024-11-08 00:40:17,216.239.32.0,4,172.21.18.154,26.8,,,
2024-11-08 00:40:17,216.239.32.0,6,72.14.233.77,18.2,Paris,Île-de-France,FR
2024-11-08 01:10:17,64.15.126.0,1,10.192.146.1,2.0,,,
2024-11-08 01:10:17,64.15.126.0,2,172.22.1.1,2.2,,,
2024-11-08 01:10:17,64.15.126.0,4,172.21.18.154,18.7,,,
2024-11-08 01:10:17,64.15.126.0,5,213.144.168.20,20.9,Paris,Île-de-France,FR
2024-11-08 01:10:17,64.15.126.0,6,149.3.183.83,50.3,London,England,GB
2024-11-08 01:10:17,64.15.126.0,7,195.22.209.223,35.2,London,England,GB
2024-11-08 01:10:17,64.15.112.0,4,172.21.18.154,18.9,,,
2024-11-08 01:10:17,64.15.112.0,5,213.144.168.20,20.4,Paris,Île-de-France,FR
2024-11-08 01:10:17,64.15.112.0,6,149.3.183.83,28.1,London,England,GB
2024-11-08 01:10:17,64.15.112.0,7,195.22.209.223,40.1,London,England,GB
2024-11-08 01:10:17,216.73.80.0,1,10.192.146.1,1.8,,,
2024-11-08 01:10:17,216.73.80.0,2,172.22.1.1,1.8,,,
2024-11-08 01:10:17,216.73.80.0,4,172.21.18.154,17.5,,,
2024-11-08 01:10:17,216.73.80.0,7,142.251.49.130,17.6,Paris,Île-de-France,FR
2024-11-08 01:10:17,216.73.80.0,8,192.178.81.162,17.8,Paris,Île-de-France,FR
2024-11-08 01:10:17,216.73.80.0,10,192.178.81.40,97.4,Reston,Virginia,US
2024-11-08 01:10:17,216.73.80.0,11,192.178.81.143,103.1,Charlotte,North Carolina,US
2024-11-08 01:10:17,216.73.80.0,12,142.251.254.56,109.5,Atlanta,Georgia,US
2024-11-08 01:10:17,216.73.80.0,13,142.251.67.139,124.5,Dallas,Texas,US
2024-11-08 01:10:17,216.73.80.0,14,142.251.70.210,125.5,Dallas,Texas,US
2024-11-08 01:10:17,216.73.80.0,15,108.170.228.100,127.9,Dallas,Texas,US
2024-11-08 01:10:17,216.73.80.0,16,216.239.59.73,125.6,Dallas,Texas,US
2024-11-08 01:10:17,216.73.80.0,17,172.253.78.58,127.4,Dallas,Texas,US
2024-11-08 01:10:17,208.65.152.0,1,10.192.146.1,1.8,,,
2024-11-08 01:10:17,208.65.152.0,2,172.22.1.1,2.0,,,
2024-11-08 01:10:17,208.65.152.0,4,172.21.18.154,17.5,,,
2024-11-08 01:10:17,208.65.152.0,7,216.239.48.44,17.8,Paris,Île-de-France,FR
2024-11-08 01:10:17,208.117.254.0,4,172.21.18.154,21.4,,,
2024-11-08 01:10:17,208.117.254.0,7,216.239.48.138,18.7,Paris,Île-de-France,FR
2024-11-08 01:10:17,208.117.254.0,8,108.170.255.238,18.3,Paris,Île-de-France,FR
2024-11-08 01:10:17,208.117.254.0,9,108.170.230.211,18.9,Paris,Île-de-France,FR
2024-11-08 01:10:17,208.117.254.0,10,216.239.43.186,94.0,Paris,Île-de-France,FR
2024-11-08 01:10:17,208.117.254.0,11,192.178.81.231,136.1,Chicago,Illinois,US
2024-11-08 01:10:17,208.117.254.0,12,192.178.73.8,116.1,Chicago,Illinois,US
2024-11-08 01:10:17,208.117.254.0,13,209.85.251.65,117.9,Omaha,Nebraska,US
2024-11-08 01:10:17,208.117.254.0,14,108.170.252.161,129.0,Omaha,Nebraska,US
2024-11-08 01:10:17,208.117.254.0,15,172.253.51.123,125.8,Denver,Colorado,US
2024-11-08 01:10:17,208.117.254.0,16,192.178.97.153,128.8,Denver,Colorado,US
2024-11-08 01:10:17,208.117.254.0,17,74.125.242.224,126.7,Denver,Colorado,US
2024-11-08 01:10:17,208.117.254.0,19,208.117.254.0,131.7,Denver,Colorado,US
2024-11-08 01:10:17,208.117.251.0,4,172.21.18.154,17.4,,,
2024-11-08 01:10:17,208.117.251.0,5,213.144.168.20,20.2,Paris,Île-de-France,FR
2024-11-08 01:10:17,208.117.251.0,6,195.22.216.29,113.5,New York City,New York,US
2024-11-08 01:10:17,208.117.251.0,7,195.22.195.51,101.1,New York City,New York,US
2024-11-08 01:10:17,208.117.250.0,4,172.21.18.154,24.4,,,
2024-11-08 01:10:17,208.117.240.0,1,10.192.146.1,2.2,,,
2024-11-08 01:10:17,208.117.240.0,2,172.22.1.1,2.5,,,
2024-11-08 01:10:17,208.117.240.0,4,172.21.18.154,18.1,,,
2024-11-08 01:10:17,208.117.240.0,12,185.25.28.214,377.0,Frankfurt am Main,Hesse,DE
2024-11-08 01:10:17,208.117.240.0,13,89.207.228.52,385.7,Amsterdam,North Holland,NL
2024-11-08 01:10:17,208.117.240.0,14,185.25.28.139,382.9,Chicago,Illinois,US
2024-11-08 01:10:17,208.117.240.0,15,185.25.28.127,380.6,San Jose,California,US
2024-11-08 01:10:17,208.117.240.0,16,185.25.29.96,386.6,San Jose,California,US
2024-11-08 01:10:17,208.117.240.0,17,185.25.28.47,374.7,Los Angeles,California,US
2024-11-08 01:10:17,208.117.240.0,18,185.25.30.8,378.3,Los Angeles,California,US
2024-11-08 01:10:17,208.117.238.0,4,172.21.18.154,17.5,,,
2024-11-08 01:10:17,208.117.224.0,4,172.21.18.154,17.6,,,
2024-11-08 01:10:17,208.117.224.0,7,142.251.64.128,17.9,Paris,Île-de-France,FR
2024-11-08 01:10:17,208.117.224.0,8,142.250.59.230,22.6,Paris,Île-de-France,FR
2024-11-08 01:10:17,208.117.224.0,10,192.178.81.40,96.9,Reston,Virginia,US
2024-11-08 01:10:17,208.117.224.0,11,192.178.81.229,106.5,Ashburn,Virginia,US
2024-11-08 01:10:17,208.117.224.0,12,192.178.73.8,116.2,Chicago,Illinois,US
2024-11-08 01:10:17,208.117.224.0,13,172.253.77.129,117.5,Council Bluffs,Iowa,US
2024-11-08 01:10:17,208.117.224.0,14,108.170.252.151,127.9,Omaha,Nebraska,US
2024-11-08 01:10:17,208.117.224.0,15,172.253.51.123,126.0,Denver,Colorado,US
2024-11-08 01:10:17,208.117.224.0,16,192.178.97.21,127.4,Denver,Colorado,US
2024-11-08 01:10:17,208.117.224.0,17,74.125.242.224,126.7,Denver,Colorado,US
2024-11-08 01:10:17,172.110.32.0,4,172.21.18.154,17.7,,,
2024-11-08 01:10:17,172.110.32.0,7,142.250.234.40,18.9,Paris,Île-de-France,FR
2024-11-08 01:10:17,172.110.32.0,8,192.178.104.28,51.3,Paris,Île-de-France,FR
2024-11-08 01:10:17,172.110.32.0,9,108.170.230.209,18.5,Paris,Île-de-France,FR
2024-11-08 01:10:17,172.110.32.0,10,108.170.236.36,29.4,London,England,GB
2024-11-08 01:10:17,172.110.32.0,11,172.253.65.166,98.0,New York City,New York,US
2024-11-08 01:10:17,172.110.32.0,12,216.239.62.197,95.9,New York City,New York,US
2024-11-08 01:10:17,172.110.32.0,13,192.178.106.163,94.6,New York City,New York,US
2024-11-08 01:10:17,172.110.32.0,14,192.178.106.40,94.2,New York City,New York,US
2024-11-08 01:10:17,104.237.190.0,4,172.21.18.154,17.7,,,
2024-11-08 01:10:17,104.237.190.0,12,185.25.28.214,96.1,Frankfurt am Main,Hesse,DE
2024-11-08 01:10:17,104.237.190.0,13,89.207.228.82,94.6,Frankfurt am Main,Hesse,DE
2024-11-08 01:10:17,104.237.190.0,14,89.207.225.16,95.1,Zürich,Zurich,CH
2024-11-08 01:10:17,104.237.189.0,4,172.21.18.154,18.4,,,
2024-11-08 01:10:17,104.237.188.0,1,10.192.146.1,1.9,,,
2024-11-08 01:10:17,104.237.188.0,2,172.22.1.1,2.0,,,
2024-11-08 01:10:17,104.237.188.0,4,172.21.18.154,17.3,,,
2024-11-08 01:10:17,104.237.172.0,4,172.21.18.154,17.3,,,
2024-11-08 01:10:17,104.237.172.0,7,142.251.253.34,18.7,Paris,Île-de-France,FR
2024-11-08 01:10:17,104.237.172.0,8,108.170.255.168,17.8,Paris,Île-de-France,FR
